Ngày,Lần cuối,lag_1,lag_3,lag_7,lag_14,lag_30,pct_change_1d,pct_change_7d,ma7,ma30,ma_spread,vol7,vol30,dow,month,label_price_t_plus_h,label_return_t_plus_h
2013-11-11,21080.0,0.3202841453858779,0.3213373208826974,0.32344356389233564,0.3271284800872558,0.3445176993644382,-0.04918006187166498,-0.14736096770606916,0.3209556627226842,0.3282666652954845,-0.27654733752762584,-0.4744533373478407,-0.594854563890385,-1.4145295286630768,1.3034864670169612,21080.0,0.0
2013-11-12,21080.0,0.3202841453858779,0.3213373208826974,0.32344356389233564,0.3271284800872558,0.3383475309058618,-0.04918006187166498,-0.14736096770606916,0.3209556627226842,0.32817321282621803,-0.27290405305127124,-0.4744533373478407,-0.5965916625013495,-0.70758041358667,1.3034864670169612,21080.0,0.0
2013-11-13,21080.0,0.3202841453858779,0.3213373208826974,0.32344356389233564,0.32572709069622835,0.3383475309058618,-0.04918006187166498,-0.14736096770606916,0.3209556627226842,0.3280797603569515,-0.26926076857491665,-0.4744533373478407,-0.5986175289773,-0.0006312985102631297,1.3034864670169612,21090.0,0.0004743833017077799
2013-11-14,21090.0,0.3202841453858779,0.3213373208826974,0.320641592463794,0.3271284800872558,0.3383475309058618,0.19512440231581454,0.06277386542355066,0.3217561416949949,0.3280797603569515,-0.2380326159203125,-0.47445333734722456,-0.5986175289773,0.7063178165661438,1.3034864670169612,21080.0,-0.000474158368895211
2013-11-15,21080.0,0.32308543077209956,0.3213373208826974,0.32344356389233564,0.32572709069622835,0.3383475309058618,-0.29336868705287655,-0.14736096770606916,0.3217561416949949,0.327986307887684,-0.23438933144391816,-0.47445333734722456,-0.6009519630425753,1.4132669316425506,1.3034864670169612,21085.0,0.00023719165085388995
2013-11-18,21085.0,0.3202841453858779,0.3213373208826974,0.32344356389233564,0.3271284800872558,0.3383475309058618,0.07297217022207478,-0.0948521805376491,0.3219562614380726,0.32793958165305126,-0.2247606510421097,-0.4701758628743233,-0.6032483417726008,-1.4145295286630768,1.3034864670169612,21085.0,0.0
2013-11-19,21085.0,0.3216847880789887,0.324138834119817,0.32344356389233564,0.3271284800872558,0.3383475309058618,-0.04918006187166498,-0.0948521805376491,0.32215638118114925,0.3278928554184175,-0.21513197064030126,-0.47017586287418056,-0.6056768657789396,-0.70758041358667,1.3034864670169612,21080.0,-0.00023713540431586437
2013-11-20,21080.0,0.3216847880789887,0.3213373208826974,0.32344356389233564,0.3271284800872558,0.3383475309058618,-0.17130332734648118,-0.14736096770606916,0.32215638118114925,0.32779940294915105,-0.21148868616394667,-0.47017586287418056,-0.6087881128707548,-0.0006312985102631297,1.3034864670169612,21080.0,0.0
2013-11-21,21080.0,0.3202841453858779,0.3227380775012572,0.32344356389233564,0.3271284800872558,0.3341405978659233,-0.04918006187166498,-0.14736096770606916,0.32215638118114925,0.32784612918378375,-0.2133103284021041,-0.47017586287418056,-0.6104263342065586,0.7063178165661438,1.3034864670169612,21080.0,0.0
2013-11-22,21080.0,0.3202841453858779,0.3227380775012572,0.32344356389233564,0.3271284800872558,0.3341405978659233,-0.04918006187166498,-0.14736096770606916,0.32215638118114925,0.3278928554184175,-0.21513197064030126,-0.47017586287418056,-0.6121743734989386,1.4132669316425506,1.3034864670169612,21080.0,0.0
